Freight Flows,Corridor,Lat,Long,Grouping,Daily$,DailyTons
OR 30 SB,Portland Central City to Columbia County,45.636414,-122.832487,Electronics,-12332,-3
OR 30 SB,Portland Central City to Columbia County,45.636414,-122.832487,Food,-141450,-112
OR 30 SB,Portland Central City to Columbia County,45.636414,-122.832487,"Gravel, Sand, etc.",777,53
OR 30 SB,Portland Central City to Columbia County,45.636414,-122.832487,Machinery,-198205,-166
OR 30 SB,Portland Central City to Columbia County,45.636414,-122.832487,Misc manufactured,36632,-17
OR 30 SB,Portland Central City to Columbia County,45.636414,-122.832487,"Motor Vehicles, etc.",459334,30
OR 30 SB,Portland Central City to Columbia County,45.636414,-122.832487,"Wood, Paper, etc.",-129012,-224
OR 30 SB I-405,Portland Central City to Columbia County,45.535255,-122.693022,Agriculture,-238812,-398
OR 30 SB I-405,Portland Central City to Columbia County,455.35255,-1226.93022,All Goods,22003634,3826
OR 30 SB I-405,Portland Central City to Columbia County,45.535255,-122.693022,Chemical,661818,79
OR 30 SB I-405,Portland Central City to Columbia County,45.535255,-122.693022,"Coal, Oil, Waste, etc.",654622,-1837
OR 30 SB I-405,Portland Central City to Columbia County,45.535255,-122.693022,Electronics,7001640,362
OR 30 SB I-405,Portland Central City to Columbia County,45.535255,-122.693022,Food,2417971,1191
OR 30 SB I-405,Portland Central City to Columbia County,45.535255,-122.693022,"Gravel, Sand, etc.",11073,708
OR 30 SB I-405,Portland Central City to Columbia County,45.535255,-122.693022,Machinery,3845885,1123
OR 30 SB I-405,Portland Central City to Columbia County,45.535255,-122.693022,Misc manufactured,1257781,150
OR 30 SB I-405,Portland Central City to Columbia County,45.535255,-122.693022,"Motor Vehicles, etc.",5311732,350
OR 30 SB I-405,Portland Central City to Columbia County,45.535255,-122.693022,"Wood, Paper, etc.",1079925,2100
St John Bridge NB,Portland Central City to Columbia County,45.584518,-122.764773,Agriculture,1899705,4512
St John Bridge NB,Portland Central City to Columbia County,455.84518,-1227.64773,All Goods,3789394,4477
St John Bridge NB,Portland Central City to Columbia County,45.584518,-122.764773,Chemical,1406644,2070
St John Bridge NB,Portland Central City to Columbia County,45.584518,-122.764773,"Coal, Oil, Waste, etc.",-563395,-1957
St John Bridge NB,Portland Central City to Columbia County,45.584518,-122.764773,Electronics,16393,-4
St John Bridge NB,Portland Central City to Columbia County,45.584518,-122.764773,Food,-213667,-180
St John Bridge NB,Portland Central City to Columbia County,45.584518,-122.764773,"Gravel, Sand, etc.",2847,214
St John Bridge NB,Portland Central City to Columbia County,45.584518,-122.764773,Machinery,706555,156
St John Bridge NB,Portland Central City to Columbia County,45.584518,-122.764773,Misc manufactured,44462,-16
St John Bridge NB,Portland Central City to Columbia County,45.584518,-122.764773,"Motor Vehicles, etc.",696180,46
St John Bridge NB,Portland Central City to Columbia County,45.584518,-122.764773,"Wood, Paper, etc.",-206331,-364
St John Bridge SB,Portland Central City to Columbia County,45.585194,-122.765609,Agriculture,36038,92
St John Bridge SB,Portland Central City to Columbia County,455.85194,-1227.65609,All Goods,10182785,449
St John Bridge SB,Portland Central City to Columbia County,45.585194,-122.765609,Chemical,2143839,3241
St John Bridge SB,Portland Central City to Columbia County,45.585194,-122.765609,"Coal, Oil, Waste, etc.",-1347632,-3552
St John Bridge SB,Portland Central City to Columbia County,45.585194,-122.765609,Electronics,822794,41
St John Bridge SB,Portland Central City to Columbia County,45.585194,-122.765609,Food,-476831,-404
St John Bridge SB,Portland Central City to Columbia County,45.585194,-122.765609,"Gravel, Sand, etc.",-339,-30
St John Bridge SB,Portland Central City to Columbia County,45.585194,-122.765609,Machinery,3250062,975
St John Bridge SB,Portland Central City to Columbia County,45.585194,-122.765609,Misc manufactured,49846,-14
St John Bridge SB,Portland Central City to Columbia County,45.585194,-122.765609,"Motor Vehicles, etc.",5872701,387
St John Bridge SB,Portland Central City to Columbia County,45.585194,-122.765609,"Wood, Paper, etc.",-167694,-288
I-84 EB 82nd,Portland Central City to Gateway,45.530577,-122.572246,Agriculture,-982674,-1878
I-84 EB 82nd,Portland Central City to Gateway,455.30577,-1225.72246,All Goods,14684864,-5855
I-84 EB 82nd,Portland Central City to Gateway,45.530577,-122.572246,Chemical,72798,-947
I-84 EB 82nd,Portland Central City to Gateway,45.530577,-122.572246,"Coal, Oil, Waste, etc.",-845819,-4285
I-84 EB 82nd,Portland Central City to Gateway,45.530577,-122.572246,Electronics,7947034,386
I-84 EB 82nd,Portland Central City to Gateway,45.530577,-122.572246,Food,2633221,1001
I-84 EB 82nd,Portland Central City to Gateway,45.530577,-122.572246,"Gravel, Sand, etc.",-3544,-396
I-84 EB 82nd,Portland Central City to Gateway,45.530577,-122.572246,Machinery,1097610,-188
I-84 EB 82nd,Portland Central City to Gateway,45.530577,-122.572246,Misc manufactured,925348,122
I-84 EB 82nd,Portland Central City to Gateway,45.530577,-122.572246,"Motor Vehicles, etc.",3888859,255
I-84 EB 82nd,Portland Central City to Gateway,45.530577,-122.572246,"Wood, Paper, etc.",-47969,74
I-84 EB Grand,Portland Central City to Gateway,45.526187,-122.657032,Agriculture,-67643,101
I-84 EB Grand,Portland Central City to Gateway,455.26187,-1226.57032,All Goods,16712417,-2286
I-84 EB Grand,Portland Central City to Gateway,45.526187,-122.657032,Chemical,316472,-599
I-84 EB Grand,Portland Central City to Gateway,45.526187,-122.657032,"Coal, Oil, Waste, etc.",-235722,-3218
I-84 EB Grand,Portland Central City to Gateway,45.526187,-122.657032,Electronics,7846137,382
I-84 EB Grand,Portland Central City to Gateway,45.526187,-122.657032,Food,3246785,1448
I-84 EB Grand,Portland Central City to Gateway,45.526187,-122.657032,"Gravel, Sand, etc.",-11978,-1097
I-84 EB Grand,Portland Central City to Gateway,45.526187,-122.657032,Machinery,1279879,-125
I-84 EB Grand,Portland Central City to Gateway,45.526187,-122.657032,Misc manufactured,1055924,141
I-84 EB Grand,Portland Central City to Gateway,45.526187,-122.657032,"Motor Vehicles, etc.",3110907,199
I-84 EB Grand,Portland Central City to Gateway,45.526187,-122.657032,"Wood, Paper, etc.",171656,480
I-84 WB 82nd,Portland Central City to Gateway,45.53232,-122.572461,Agriculture,47894,194
I-84 WB 82nd,Portland Central City to Gateway,455.3232,-1225.72461,All Goods,16760997,1229
I-84 WB 82nd,Portland Central City to Gateway,45.53232,-122.572461,Chemical,243286,-321
I-84 WB 82nd,Portland Central City to Gateway,45.53232,-122.572461,"Coal, Oil, Waste, etc.",174958,-1205
I-84 WB 82nd,Portland Central City to Gateway,45.53232,-122.572461,Electronics,7928398,406
I-84 WB 82nd,Portland Central City to Gateway,45.53232,-122.572461,Food,2942319,1142
I-84 WB 82nd,Portland Central City to Gateway,45.53232,-122.572461,"Gravel, Sand, etc.",31366,2320
I-84 WB 82nd,Portland Central City to Gateway,45.53232,-122.572461,Machinery,1992549,-19
I-84 WB 82nd,Portland Central City to Gateway,45.53232,-122.572461,Misc manufactured,377051,-181
I-84 WB 82nd,Portland Central City to Gateway,45.53232,-122.572461,"Motor Vehicles, etc.",3834901,218
I-84 WB 82nd,Portland Central City to Gateway,45.53232,-122.572461,"Wood, Paper, etc.",-811725,-1325
I-84 WB Grand,Portland Central City to Gateway,45.52766,-122.658147,Agriculture,394930,1020
I-84 WB Grand,Portland Central City to Gateway,455.2766,-1226.58147,All Goods,18740918,191
I-84 WB Grand,Portland Central City to Gateway,45.52766,-122.658147,Chemical,221593,-372
I-84 WB Grand,Portland Central City to Gateway,45.52766,-122.658147,"Coal, Oil, Waste, etc.",-262291,-2641
I-84 WB Grand,Portland Central City to Gateway,45.52766,-122.658147,Electronics,8977135,461
I-84 WB Grand,Portland Central City to Gateway,45.52766,-122.658147,Food,3177343,1132
I-84 WB Grand,Portland Central City to Gateway,45.52766,-122.658147,"Gravel, Sand, etc.",21825,1529
I-84 WB Grand,Portland Central City to Gateway,45.52766,-122.658147,Machinery,1804888,-118
I-84 WB Grand,Portland Central City to Gateway,45.52766,-122.658147,Misc manufactured,855579,-133
I-84 WB Grand,Portland Central City to Gateway,45.52766,-122.658147,"Motor Vehicles, etc.",4168899,250
I-84 WB Grand,Portland Central City to Gateway,45.52766,-122.658147,"Wood, Paper, etc.",-618981,-937
I-5 NB Fremont,Portland Central City to Vancouver,45.551226,-122.677813,Agriculture,3924729,9442
I-5 NB Fremont,Portland Central City to Vancouver,455.51226,-1226.77813,All Goods,24510987,6893
I-5 NB Fremont,Portland Central City to Vancouver,45.551226,-122.677813,Chemical,3149769,4208
I-5 NB Fremont,Portland Central City to Vancouver,45.551226,-122.677813,"Coal, Oil, Waste, etc.",-2606408,-8389
I-5 NB Fremont,Portland Central City to Vancouver,45.551226,-122.677813,Electronics,6324737,268
I-5 NB Fremont,Portland Central City to Vancouver,45.551226,-122.677813,Food,3557211,1319
I-5 NB Fremont,Portland Central City to Vancouver,45.551226,-122.677813,"Gravel, Sand, etc.",-11270,-992
I-5 NB Fremont,Portland Central City to Vancouver,45.551226,-122.677813,Machinery,1745674,274
I-5 NB Fremont,Portland Central City to Vancouver,45.551226,-122.677813,Misc manufactured,2706376,310
I-5 NB Fremont,Portland Central City to Vancouver,45.551226,-122.677813,"Motor Vehicles, etc.",5808858,372
I-5 NB Fremont,Portland Central City to Vancouver,45.551226,-122.677813,"Wood, Paper, etc.",-88691,81
I-5 NB Jantzen Beach,Portland Central City to Vancouver,45.607396,-122.68043,Agriculture,-21284,105
I-5 NB Jantzen Beach,Portland Central City to Vancouver,456.07396,-1226.8043,All Goods,15337636,-1807
I-5 NB Jantzen Beach,Portland Central City to Vancouver,45.607396,-122.68043,Chemical,59450,-499
I-5 NB Jantzen Beach,Portland Central City to Vancouver,45.607396,-122.68043,"Coal, Oil, Waste, etc.",-359217,-2506
I-5 NB Jantzen Beach,Portland Central City to Vancouver,45.607396,-122.68043,Electronics,6235764,302
I-5 NB Jantzen Beach,Portland Central City to Vancouver,45.607396,-122.68043,Food,1556737,170
I-5 NB Jantzen Beach,Portland Central City to Vancouver,45.607396,-122.68043,"Gravel, Sand, etc.",-9497,-848
I-5 NB Jantzen Beach,Portland Central City to Vancouver,45.607396,-122.68043,Machinery,1372982,162
I-5 NB Jantzen Beach,Portland Central City to Vancouver,45.607396,-122.68043,Misc manufactured,3467651,418
I-5 NB Jantzen Beach,Portland Central City to Vancouver,45.607396,-122.68043,"Motor Vehicles, etc.",2748887,157
I-5 NB Jantzen Beach,Portland Central City to Vancouver,45.607396,-122.68043,"Wood, Paper, etc.",286164,732
I-5 NB Lombard,Portland Central City to Vancouver,45.58064,-122.677642,Agriculture,3396177,8147
I-5 NB Lombard,Portland Central City to Vancouver,455.8064,-1226.77642,All Goods,22940114,6982
I-5 NB Lombard,Portland Central City to Vancouver,45.58064,-122.677642,Chemical,2736932,3648
I-5 NB Lombard,Portland Central City to Vancouver,45.58064,-122.677642,"Coal, Oil, Waste, etc.",-2135177,-6961
I-5 NB Lombard,Portland Central City to Vancouver,45.58064,-122.677642,Electronics,5760827,248
I-5 NB Lombard,Portland Central City to Vancouver,45.58064,-122.677642,Food,3755462,1532
I-5 NB Lombard,Portland Central City to Vancouver,45.58064,-122.677642,"Gravel, Sand, etc.",-13120,-1124
I-5 NB Lombard,Portland Central City to Vancouver,45.58064,-122.677642,Machinery,948967,-31
I-5 NB Lombard,Portland Central City to Vancouver,45.58064,-122.677642,Misc manufactured,2596941,299
I-5 NB Lombard,Portland Central City to Vancouver,45.58064,-122.677642,"Motor Vehicles, etc.",5531566,354
I-5 NB Lombard,Portland Central City to Vancouver,45.58064,-122.677642,"Wood, Paper, etc.",361540,870
I-5 SB Fremont,Portland Central City to Vancouver,45.551076,-122.679786,Agriculture,-258006,-490
I-5 SB Fremont,Portland Central City to Vancouver,455.51076,-1226.79786,All Goods,25797956,-71
I-5 SB Fremont,Portland Central City to Vancouver,45.551076,-122.679786,Chemical,2615112,3453
I-5 SB Fremont,Portland Central City to Vancouver,45.551076,-122.679786,"Coal, Oil, Waste, etc.",-641537,-3973
I-5 SB Fremont,Portland Central City to Vancouver,45.551076,-122.679786,Electronics,8173019,424
I-5 SB Fremont,Portland Central City to Vancouver,45.551076,-122.679786,Food,3290250,1183
I-5 SB Fremont,Portland Central City to Vancouver,45.551076,-122.679786,"Gravel, Sand, etc.",7744,550
I-5 SB Fremont,Portland Central City to Vancouver,45.551076,-122.679786,Machinery,3059902,-12
I-5 SB Fremont,Portland Central City to Vancouver,45.551076,-122.679786,Misc manufactured,3259969,450
I-5 SB Fremont,Portland Central City to Vancouver,45.551076,-122.679786,"Motor Vehicles, etc.",7577931,428
I-5 SB Fremont,Portland Central City to Vancouver,45.551076,-122.679786,"Wood, Paper, etc.",-1286429,-2085
I-5 SB Jantzen Beach,Portland Central City to Vancouver,45.607396,-122.681931,Agriculture,-266557,-531
I-5 SB Jantzen Beach,Portland Central City to Vancouver,456.07396,-1226.81931,All Goods,3708788,-11759
I-5 SB Jantzen Beach,Portland Central City to Vancouver,45.607396,-122.681931,Chemical,214871,-443
I-5 SB Jantzen Beach,Portland Central City to Vancouver,45.607396,-122.681931,"Coal, Oil, Waste, etc.",-2236007,-6685
I-5 SB Jantzen Beach,Portland Central City to Vancouver,45.607396,-122.681931,Electronics,7375663,375
I-5 SB Jantzen Beach,Portland Central City to Vancouver,45.607396,-122.681931,Food,-323578,-1168
I-5 SB Jantzen Beach,Portland Central City to Vancouver,45.607396,-122.681931,"Gravel, Sand, etc.",2660,173
I-5 SB Jantzen Beach,Portland Central City to Vancouver,45.607396,-122.681931,Machinery,-307966,-961
I-5 SB Jantzen Beach,Portland Central City to Vancouver,45.607396,-122.681931,Misc manufactured,2452631,271
I-5 SB Jantzen Beach,Portland Central City to Vancouver,45.607396,-122.681931,"Motor Vehicles, etc.",-1614396,-177
I-5 SB Jantzen Beach,Portland Central City to Vancouver,45.607396,-122.681931,"Wood, Paper, etc.",-1588534,-2610
I-5 SB Lombard,Portland Central City to Vancouver,45.58028,-122.679272,Agriculture,-164385,-287
I-5 SB Lombard,Portland Central City to Vancouver,455.8028,-1226.79272,All Goods,18515345,-3161
I-5 SB Lombard,Portland Central City to Vancouver,45.58028,-122.679272,Chemical,585109,366
I-5 SB Lombard,Portland Central City to Vancouver,45.58028,-122.679272,"Coal, Oil, Waste, etc.",-900489,-3701
I-5 SB Lombard,Portland Central City to Vancouver,45.58028,-122.679272,Electronics,8404990,436
I-5 SB Lombard,Portland Central City to Vancouver,45.58028,-122.679272,Food,2829024,996
I-5 SB Lombard,Portland Central City to Vancouver,45.58028,-122.679272,"Gravel, Sand, etc.",6047,421
I-5 SB Lombard,Portland Central City to Vancouver,45.58028,-122.679272,Machinery,2295290,116
I-5 SB Lombard,Portland Central City to Vancouver,45.58028,-122.679272,Misc manufactured,2863520,393
I-5 SB Lombard,Portland Central City to Vancouver,45.58028,-122.679272,"Motor Vehicles, etc.",3877095,184
I-5 SB Lombard,Portland Central City to Vancouver,45.58028,-122.679272,"Wood, Paper, etc.",-1280856,-2084
Col Blvd EB Chimney Park,Rivergate to I-5,45.610041,-122.760483,Agriculture,110719,264
Col Blvd EB Chimney Park,Rivergate to I-5,456.10041,-1227.60483,All Goods,9747105,1347
Col Blvd EB Chimney Park,Rivergate to I-5,45.610041,-122.760483,Chemical,3098418,4579
Col Blvd EB Chimney Park,Rivergate to I-5,45.610041,-122.760483,"Coal, Oil, Waste, etc.",-840818,-2400
Col Blvd EB Chimney Park,Rivergate to I-5,45.610041,-122.760483,Electronics,-156062,-15
Col Blvd EB Chimney Park,Rivergate to I-5,45.610041,-122.760483,Food,-473505,-565
Col Blvd EB Chimney Park,Rivergate to I-5,45.610041,-122.760483,"Gravel, Sand, etc.",-895,-71
Col Blvd EB Chimney Park,Rivergate to I-5,45.610041,-122.760483,Machinery,1659526,-390
Col Blvd EB Chimney Park,Rivergate to I-5,45.610041,-122.760483,Misc manufactured,-1337,-32
Col Blvd EB Chimney Park,Rivergate to I-5,45.610041,-122.760483,"Motor Vehicles, etc.",6608658,431
Col Blvd EB Chimney Park,Rivergate to I-5,45.610041,-122.760483,"Wood, Paper, etc.",-257597,-454
Col Blvd EB Interstate,Rivergate to I-5,45.586977,-122.69236,Agriculture,34322,83
Col Blvd EB Interstate,Rivergate to I-5,455.86977,-1226.9236,All Goods,2279747,-1398
Col Blvd EB Interstate,Rivergate to I-5,45.586977,-122.69236,Chemical,927503,1288
Col Blvd EB Interstate,Rivergate to I-5,45.586977,-122.69236,"Coal, Oil, Waste, etc.",-630257,-1742
Col Blvd EB Interstate,Rivergate to I-5,45.586977,-122.69236,Electronics,66472,3
Col Blvd EB Interstate,Rivergate to I-5,45.586977,-122.69236,Food,-544911,-461
Col Blvd EB Interstate,Rivergate to I-5,45.586977,-122.69236,"Gravel, Sand, etc.",-999,-82
Col Blvd EB Interstate,Rivergate to I-5,45.586977,-122.69236,Machinery,406047,-458
Col Blvd EB Interstate,Rivergate to I-5,45.586977,-122.69236,Misc manufactured,-32555,-33
Col Blvd EB Interstate,Rivergate to I-5,45.586977,-122.69236,"Motor Vehicles, etc.",2135207,141
Col Blvd EB Interstate,Rivergate to I-5,45.586977,-122.69236,"Wood, Paper, etc.",-81080,-135
Col Blvd WB Chimney Park,Rivergate to I-5,45.610041,-122.760483,Agriculture,1656728,3914
Col Blvd WB Chimney Park,Rivergate to I-5,456.10041,-1227.60483,All Goods,1794582,3650
Col Blvd WB Chimney Park,Rivergate to I-5,45.610041,-122.760483,Chemical,4001344,5955
Col Blvd WB Chimney Park,Rivergate to I-5,45.610041,-122.760483,"Coal, Oil, Waste, etc.",-1344606,-3563
Col Blvd WB Chimney Park,Rivergate to I-5,45.610041,-122.760483,Electronics,-1333397,-117
Col Blvd WB Chimney Park,Rivergate to I-5,45.610041,-122.760483,Food,-2448181,-1974
Col Blvd WB Chimney Park,Rivergate to I-5,45.610041,-122.760483,"Gravel, Sand, etc.",-202,-17
Col Blvd WB Chimney Park,Rivergate to I-5,45.610041,-122.760483,Machinery,-235606,-298
Col Blvd WB Chimney Park,Rivergate to I-5,45.610041,-122.760483,Misc manufactured,144089,13
Col Blvd WB Chimney Park,Rivergate to I-5,45.610041,-122.760483,"Motor Vehicles, etc.",1564665,103
Col Blvd WB Chimney Park,Rivergate to I-5,45.610041,-122.760483,"Wood, Paper, etc.",-210253,-365
Col Blvd WB Interstate,Rivergate to I-5,45.586977,-122.69236,Agriculture,1189824,2812
Col Blvd WB Interstate,Rivergate to I-5,455.86977,-1226.9236,All Goods,2080998,286
Col Blvd WB Interstate,Rivergate to I-5,45.586977,-122.69236,Chemical,3544903,5171
Col Blvd WB Interstate,Rivergate to I-5,45.586977,-122.69236,"Coal, Oil, Waste, etc.",-2654296,-6735
Col Blvd WB Interstate,Rivergate to I-5,45.586977,-122.69236,Electronics,-977601,-91
Col Blvd WB Interstate,Rivergate to I-5,45.586977,-122.69236,Food,-264604,-343
Col Blvd WB Interstate,Rivergate to I-5,45.586977,-122.69236,"Gravel, Sand, etc.",1370,99
Col Blvd WB Interstate,Rivergate to I-5,45.586977,-122.69236,Machinery,-261661,-298
Col Blvd WB Interstate,Rivergate to I-5,45.586977,-122.69236,Misc manufactured,199299,21
Col Blvd WB Interstate,Rivergate to I-5,45.586977,-122.69236,"Motor Vehicles, etc.",1564665,103
Col Blvd WB Interstate,Rivergate to I-5,45.586977,-122.69236,"Wood, Paper, etc.",-260900,-454
Lombard St NB Terminal 4,Rivergate to I-5,45.605478,-122.765716,Agriculture,2408904,5688
Lombard St NB Terminal 4,Rivergate to I-5,456.05478,-1227.65716,All Goods,4861332,6403
Lombard St NB Terminal 4,Rivergate to I-5,45.605478,-122.765716,Chemical,1436592,2154
Lombard St NB Terminal 4,Rivergate to I-5,45.605478,-122.765716,"Coal, Oil, Waste, etc.",-340127,-1259
Lombard St NB Terminal 4,Rivergate to I-5,45.605478,-122.765716,Electronics,-61162,-8
Lombard St NB Terminal 4,Rivergate to I-5,45.605478,-122.765716,Food,-300897,-234
Lombard St NB Terminal 4,Rivergate to I-5,45.605478,-122.765716,"Gravel, Sand, etc.",1365,103
Lombard St NB Terminal 4,Rivergate to I-5,45.605478,-122.765716,Machinery,747346,176
Lombard St NB Terminal 4,Rivergate to I-5,45.605478,-122.765716,Misc manufactured,36459,-20
Lombard St NB Terminal 4,Rivergate to I-5,45.605478,-122.765716,"Motor Vehicles, etc.",1085665,72
Lombard St NB Terminal 4,Rivergate to I-5,45.605478,-122.765716,"Wood, Paper, etc.",-152813,-269
Lombard St SB Terminal 4,Rivergate to I-5,45.605478,-122.765716,Agriculture,40735,103
Lombard St SB Terminal 4,Rivergate to I-5,456.05478,-1227.65716,All Goods,12423165,2304
Lombard St SB Terminal 4,Rivergate to I-5,45.605478,-122.765716,Chemical,2146676,3252
Lombard St SB Terminal 4,Rivergate to I-5,45.605478,-122.765716,"Coal, Oil, Waste, etc.",-767590,-2116
Lombard St SB Terminal 4,Rivergate to I-5,45.605478,-122.765716,Electronics,538776,27
Lombard St SB Terminal 4,Rivergate to I-5,45.605478,-122.765716,Food,-333109,-300
Lombard St SB Terminal 4,Rivergate to I-5,45.605478,-122.765716,"Gravel, Sand, etc.",0,0
Lombard St SB Terminal 4,Rivergate to I-5,45.605478,-122.765716,Machinery,3328652,1009
Lombard St SB Terminal 4,Rivergate to I-5,45.605478,-122.765716,Misc manufactured,49986,-14
Lombard St SB Terminal 4,Rivergate to I-5,45.605478,-122.765716,"Motor Vehicles, etc.",7507190,494
Lombard St SB Terminal 4,Rivergate to I-5,45.605478,-122.765716,"Wood, Paper, etc.",-88149,-150
Marine Drive EB I-5,Rivergate to I-5,45.60806,-122.688062,Agriculture,0,0
Marine Drive EB I-5,Rivergate to I-5,456.0806,-1226.88062,All Goods,0,0
Marine Drive EB I-5,Rivergate to I-5,45.60806,-122.688062,Chemical,0,0
Marine Drive EB I-5,Rivergate to I-5,45.60806,-122.688062,"Coal, Oil, Waste, etc.",0,0
Marine Drive EB I-5,Rivergate to I-5,45.60806,-122.688062,Electronics,0,0
Marine Drive EB I-5,Rivergate to I-5,45.60806,-122.688062,Food,0,0
Marine Drive EB I-5,Rivergate to I-5,45.60806,-122.688062,"Gravel, Sand, etc.",0,0
Marine Drive EB I-5,Rivergate to I-5,45.60806,-122.688062,Machinery,0,0
Marine Drive EB I-5,Rivergate to I-5,45.60806,-122.688062,Misc manufactured,0,0
Marine Drive EB I-5,Rivergate to I-5,45.60806,-122.688062,"Motor Vehicles, etc.",0,0
Marine Drive EB I-5,Rivergate to I-5,45.60806,-122.688062,"Wood, Paper, etc.",0,0
Marine Drive EB Ledbetter,Rivergate to I-5,45.637801,-122.758713,Agriculture,246151,599
Marine Drive EB Ledbetter,Rivergate to I-5,456.37801,-1227.58713,All Goods,16025913,3760
Marine Drive EB Ledbetter,Rivergate to I-5,45.637801,-122.758713,Chemical,29594,23
Marine Drive EB Ledbetter,Rivergate to I-5,45.637801,-122.758713,"Coal, Oil, Waste, etc.",293987,258
Marine Drive EB Ledbetter,Rivergate to I-5,45.637801,-122.758713,Electronics,1891317,101
Marine Drive EB Ledbetter,Rivergate to I-5,45.637801,-122.758713,Food,1461042,736
Marine Drive EB Ledbetter,Rivergate to I-5,45.637801,-122.758713,"Gravel, Sand, etc.",-45,-4
Marine Drive EB Ledbetter,Rivergate to I-5,45.637801,-122.758713,Machinery,2431975,832
Marine Drive EB Ledbetter,Rivergate to I-5,45.637801,-122.758713,Misc manufactured,847402,112
Marine Drive EB Ledbetter,Rivergate to I-5,45.637801,-122.758713,"Motor Vehicles, etc.",8542490,563
Marine Drive EB Ledbetter,Rivergate to I-5,45.637801,-122.758713,"Wood, Paper, etc.",281998,540
Marine Drive WB I-5,Rivergate to I-5,45.60806,-122.688062,Agriculture,-12322,-23
Marine Drive WB I-5,Rivergate to I-5,456.0806,-1226.88062,All Goods,1017707,-201
Marine Drive WB I-5,Rivergate to I-5,45.60806,-122.688062,Chemical,-89197,-285
Marine Drive WB I-5,Rivergate to I-5,45.60806,-122.688062,"Coal, Oil, Waste, etc.",-31275,-132
Marine Drive WB I-5,Rivergate to I-5,45.60806,-122.688062,Electronics,96895,5
Marine Drive WB I-5,Rivergate to I-5,45.60806,-122.688062,Food,201043,38
Marine Drive WB I-5,Rivergate to I-5,45.60806,-122.688062,"Gravel, Sand, etc.",252,18
Marine Drive WB I-5,Rivergate to I-5,45.60806,-122.688062,Machinery,135062,30
Marine Drive WB I-5,Rivergate to I-5,45.60806,-122.688062,Misc manufactured,146641,21
Marine Drive WB I-5,Rivergate to I-5,45.60806,-122.688062,"Motor Vehicles, etc.",522685,34
Marine Drive WB I-5,Rivergate to I-5,45.60806,-122.688062,"Wood, Paper, etc.",47923,94
Marine Drive WB Ledbetter,Rivergate to I-5,45.637801,-122.758713,Agriculture,2491542,5914
Marine Drive WB Ledbetter,Rivergate to I-5,456.37801,-1227.58713,All Goods,11266586,7598
Marine Drive WB Ledbetter,Rivergate to I-5,45.637801,-122.758713,Chemical,-75450,-260
Marine Drive WB Ledbetter,Rivergate to I-5,45.637801,-122.758713,"Coal, Oil, Waste, etc.",273981,269
Marine Drive WB Ledbetter,Rivergate to I-5,45.637801,-122.758713,Electronics,414743,21
Marine Drive WB Ledbetter,Rivergate to I-5,45.637801,-122.758713,Food,1351199,512
Marine Drive WB Ledbetter,Rivergate to I-5,45.637801,-122.758713,"Gravel, Sand, etc.",-44,-4
Marine Drive WB Ledbetter,Rivergate to I-5,45.637801,-122.758713,Machinery,642678,213
Marine Drive WB Ledbetter,Rivergate to I-5,45.637801,-122.758713,Misc manufactured,207560,30
Marine Drive WB Ledbetter,Rivergate to I-5,45.637801,-122.758713,"Motor Vehicles, etc.",5679496,374
Marine Drive WB Ledbetter,Rivergate to I-5,45.637801,-122.758713,"Wood, Paper, etc.",280884,530
OR 99E NB,Rivergate to I-5,45.584635,-122.662929,Agriculture,137407,345
OR 99E NB,Rivergate to I-5,455.84635,-1226.62929,All Goods,6887242,1145
OR 99E NB,Rivergate to I-5,45.584635,-122.662929,Chemical,25203,-48
OR 99E NB,Rivergate to I-5,45.584635,-122.662929,"Coal, Oil, Waste, etc.",-95837,-673
OR 99E NB,Rivergate to I-5,45.584635,-122.662929,Electronics,254562,11
OR 99E NB,Rivergate to I-5,45.584635,-122.662929,Food,1000348,396
OR 99E NB,Rivergate to I-5,45.584635,-122.662929,"Gravel, Sand, etc.",1896,144
OR 99E NB,Rivergate to I-5,45.584635,-122.662929,Machinery,522450,172
OR 99E NB,Rivergate to I-5,45.584635,-122.662929,Misc manufactured,1392820,201
OR 99E NB,Rivergate to I-5,45.584635,-122.662929,"Motor Vehicles, etc.",3455596,228
OR 99E NB,Rivergate to I-5,45.584635,-122.662929,"Wood, Paper, etc.",192798,369
OR 99E SB,Rivergate to I-5,45.584635,-122.662929,Agriculture,62831,159
OR 99E SB,Rivergate to I-5,455.84635,-1226.62929,All Goods,3511972,496
OR 99E SB,Rivergate to I-5,45.584635,-122.662929,Chemical,-3159,-62
OR 99E SB,Rivergate to I-5,45.584635,-122.662929,"Coal, Oil, Waste, etc.",178720,-94
OR 99E SB,Rivergate to I-5,45.584635,-122.662929,Electronics,590929,30
OR 99E SB,Rivergate to I-5,45.584635,-122.662929,Food,689132,338
OR 99E SB,Rivergate to I-5,45.584635,-122.662929,"Gravel, Sand, etc.",2844,215
OR 99E SB,Rivergate to I-5,45.584635,-122.662929,Machinery,402854,75
OR 99E SB,Rivergate to I-5,45.584635,-122.662929,Misc manufactured,530818,77
OR 99E SB,Rivergate to I-5,45.584635,-122.662929,"Motor Vehicles, etc.",1255683,83
OR 99E SB,Rivergate to I-5,45.584635,-122.662929,"Wood, Paper, etc.",-198678,-324
I-205 EB Stafford,Tigard to Wilsonville,45.371176,-122.725573,Agriculture,-127770,-247
